240*40,Commodity,,,S&P500 (US),,,,,,,,,,,,,Mexican Bolsa (Mexico),,,Brazil Bovespa (Brazil),,,FTSE 100 (UK),,,DAX (Germany) ,,,CAC 40 (France),,,Nikkei (Japan),,,Hang Seng (Hongkong),,,Shanghai Composite,,,,
,GOLD,CRUDE OIL,CORN,3M,APPLE,COF,SCHW,COCA COLA,BAC,CSX,DTE,EXELON,NUE,TXT,DIS,XEL,GRUPO MEXICO 'B',AFLAA,FEMSAUBD,USIM5.SA,BBAS3.SA,TRPL4.SA,TESCO,BP,BT GROUP,BMW,ALLIANZ,SIEMENS,TELEPERFORMANCE,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,LVMH,SONY GROUP,TOYOTA MOTOR,FUJITA ENGINEERING,HSBC HOLDINGS,CK HUTCHISON HOLDINGS,HANG SENG BANK,Shanghai Airport,SPDB,HISENSE,,
03/10/2018,1.00026636,1.086651353,1.012779553,1.022947089,1.019505338,0.976183268,1.000196889,1.029167602,0.969932105,1.011192017,0.977415872,0.986044383,1.04624,1.0388237,1.043652919,0.981061394,0.964576179,0.963831867,1.005449591,1.10723192,1.166383124,1.078212291,0.877534336,1.079826621,1.029696288,0.950548788,1.042723921,0.968487437,0.992766727,1.057391977,1.001488587,1.054971319,1.021713615,1,0.994147769,0.975719932,0.998098859,1.082320442,1.037109375,1.015,,
03/11/2018,1.024673379,0.854726952,1.066246057,0.893631813,0.894040591,0.902202006,0.916929134,1.046435579,0.929666667,0.922523003,1.02531529,1.006960557,0.92552378,0.754148654,0.985202292,1.012303776,0.900505902,0.910750507,0.95203252,1.13963964,1.26546091,1.082901554,1.005123905,0.891955176,1.156434346,0.992894303,0.961002496,0.956313881,0.895567699,0.918367776,0.921717589,0.934904093,0.941556577,0.920353982,0.97718911,0.947916667,0.915714286,0.922239238,1.052730697,0.866995074,,
03/12/2018,1.002306412,0.840478153,1.032544379,1.082723925,0.890784654,1.036667813,0.975955346,1.035208333,1.023305844,1.057386528,1.069850961,1.070967742,1.01107072,1.049001479,1.004861955,1.109388097,0.873699542,0.956570156,0.987702818,0.967391304,1.01659751,1.089712919,0.913708407,0.997562348,0.969582467,0.969840256,1.026512282,1.014189364,1.004745763,1.011820717,0.950546497,0.98901454,1.072441665,1,1.027108434,1.004884005,0.955798232,0.945756458,0.98568873,1.078409091,,
03/01/2019,1.044490719,0.897171816,1.011461318,0.880245258,0.769343145,0.84182602,0.895732512,0.938619441,0.860546601,0.833629528,0.909197717,0.949225473,0.838372283,0.791820906,0.91869708,0.907253495,0.971898071,1.102444703,0.996656868,0.975485189,1.106575964,0.974204171,1.009636843,0.956203008,0.935697584,0.914481486,0.915454354,0.918445179,0.902834008,0.973363544,0.918567389,0.869977132,0.910978385,0.899038462,0.927419355,0.891251519,0.914581066,0.969566914,0.890199637,0.861959958,,
03/02/2019,1.022372198,1.132653061,1,1.083804963,1.171109079,1.06197479,1.154960707,1.044168096,1.155537459,1.085601837,1.083256415,1.075702629,1.198440546,1.191228851,1.046741277,1.085571518,1.115902965,1.032206969,0.993927477,1.014659686,1.067827869,1.108732394,1.113583844,1.025162178,0.957934194,1.06556196,1.070128973,0.997594152,1.142750374,1.022564022,1.168273753,1.032482163,1.03886981,1.069518717,1.045059289,1.079754601,1.064842356,0.996981891,1.097859327,1.025672372,,
03/03/2019,0.989172496,1.049227799,0.966005666,1.041825668,1.050744655,1.041790307,0.995322135,0.931827515,1.032769556,1.094410876,1.047205181,1.022756005,0.981945348,1.017193048,1.024348607,1.05331799,1.05445762,0.889002558,1.011113697,1.001031992,0.98464786,1.009654472,1.032886724,1.022051774,0.932391304,1.011629479,1.063488647,1.014330767,1.079136691,1.037089139,1.077112973,0.966539371,1.004958678,0.9975,0.971255673,1.054292929,1.088826816,1.200807265,1.116063138,1.154946365,,
03/04/2019,0.990396343,1.060410917,0.994134897,1.027182033,1.11647711,1.012461429,0.953428755,1.017628911,0.983964517,1.038233264,1.004637917,1.028842192,1.003478549,0.927246004,0.986930971,1.008193736,1.098917118,0.968929804,1.026356678,0.998969072,0.940362502,0.970306995,1.031839623,1.051219512,1.053858708,0.969656463,1.040169989,1.037435417,1.00969697,1.046175144,1.089366898,0.888993415,1.005980861,0.983709273,1.034267913,1.029341317,1.009235505,1.04487395,0.956738769,1.125902993,,
03/05/2019,0.992169771,1.033111625,1.014749263,0.86904706,1.083951881,1.104911499,1.036074389,1.055002165,1.064840499,1.070459984,1.014173483,0.998798558,0.951634203,1.056072915,1.193832208,1.021852989,1.000947508,0.929928741,1.054555649,0.915376677,1.037927461,1.06846473,1.045671958,0.97822595,1.002212389,1.045767852,1.045719844,1.050298042,1.006602641,1.02596306,1.063023952,1.103068783,1.026307967,0.984713376,1.049698795,0.956369983,1.080833757,1.136078494,1.040869565,0.865261228,,
03/06/2019,1.030272279,0.860741777,1.168604651,0.864053558,0.818417946,0.923827711,0.900302768,1.025862069,0.868772387,0.925484352,1.01293723,0.972734563,0.863486557,0.868855535,0.986153503,1.024213503,0.928246876,0.909961686,0.996171842,0.901916573,1.040135783,1.096601942,0.909852655,0.992519613,0.86004415,0.808726602,0.921860465,0.965360245,1.022659511,0.95191825,0.959019856,0.991557943,0.918609703,0.980595084,0.908177905,0.912408759,0.919096896,0.986124876,0.94235589,0.859110169,,
03/07/2019,1.076343744,1.027479675,1.077114428,1.093351662,1.179515291,1.067868627,0.971655056,1.042416967,1.088830585,1.05582394,1.03350678,1.010511129,1.110687023,1.142085943,1.079338718,1.047627265,1.041607179,1.063859649,0.997384714,1.13375,1.042426569,1.065958389,1.038661743,1.004227941,1.026694045,1.083455583,1.093844601,1.031568538,1.039067055,1.095702539,1.116005874,1.129063467,1.075358663,1.067282322,1.034755134,1.036,0.997952917,1.189662599,1.024822695,1.083847102,,
03/08/2019,1.017851863,0.982275677,0.919168591,0.974682821,0.99809207,0.966232928,1.007416564,1.004414587,1.011359725,0.85307575,0.981463117,0.912706506,0.950804847,0.889204008,0.991117639,0.985340142,0.86214999,0.89116095,0.915770322,0.937155458,0.897974217,1.027408638,0.943973272,0.964488376,0.9301,0.97668121,0.945341328,0.879022828,1.056116723,0.981399176,0.943157632,1.017994859,1.015833456,0.982694685,0.948854962,0.925997426,0.930769231,0.988414193,0.993079585,0.949943117,,
03/09/2019,1.071261601,0.930078943,0.874371859,0.930167106,1.008234487,0.949916528,0.931533742,1.056755207,0.92069435,0.98852801,1.025027203,1.070837989,0.923720753,0.92791835,0.961894009,1.095453026,1.02884397,0.978534419,1.052825337,0.910588235,0.91878589,0.990299111,1.019466376,0.95445056,0.892807225,0.930375847,0.974188827,0.972532148,1.046227418,1.032962859,0.992327007,1.026599327,1.010968394,0.953459119,0.900241352,0.925642808,0.885399449,1.025396825,0.988675958,0.935329341,,
03/10/2019,0.974550995,0.993590854,1.08045977,0.978504791,1.073505105,1.005623902,0.924657534,0.973598553,1.028096118,1.009118312,0.990370033,0.995826377,1.020799012,1.082951421,0.940136454,0.968487716,0.949448124,1.041603631,0.980518399,0.966408269,1.0109375,0.990204082,1.05020697,0.964207596,1.050818882,1.04718543,1.035009516,1.053135513,0.982732351,0.99760694,0.975116259,1.00819941,0.996716631,1.013192612,1.051831993,1.045045045,1.044803983,0.949988092,1.043171806,1.039692702,,
03/11/2019,1.001119532,1.054916318,1.010638298,1.095728918,1.158500136,1.109751835,1.19031339,1.001114413,1.143473571,1.079381674,0.972360462,0.950125733,1.116602784,0.998730427,1.035895435,0.994248799,1.185305743,1.006535948,0.966659119,0.99197861,1.058953411,0.967023908,1.006781098,1.025159827,1.165195966,1.098023715,1.063634164,1.109474275,1.049095607,1.041943389,1.122404844,1.07661028,1.081495274,1.041666667,1.012744265,1.045977011,0.983323407,0.955878666,1.076858108,1.140394089,,
03/12/2019,0.978554177,1.010576764,0.976315789,0.971074137,1.014189665,1.030656168,1.164672092,0.998144712,1.032704403,0.96457728,0.976456693,0.976179974,0.998735321,0.959533898,1.119246704,0.974009509,0.996076893,0.924963925,1.012941383,1.15902965,1.008965805,0.940323956,0.951252368,0.945584389,0.907794443,1.036861051,0.975659691,1.11208724,1.039408867,1.003799071,1.003725112,1.072971748,1.022116276,1.02,0.972315436,0.968406593,0.966081163,0.989509573,0.930196078,1.042116631,,
03/01/2020,1.04691515,1.113000818,1.029649596,1.08040201,1.146386587,1.039013955,0.966091245,1.016542751,1.06272838,1.045617558,1.040319329,1.029597831,0.983900145,0.987856039,0.986000808,1.019850309,1.065380071,1.036661466,1.059949127,1.11627907,1.10994007,1.006346328,1.127273532,1.051058398,1.049295775,1.019580614,1.020750758,0.996747181,1.036966825,1.062237174,1.072690299,1.042100817,0.999481731,1.06495098,1.042277826,1.05106383,1.013166144,1.024383779,1.062394604,1.162694301,,
03/02/2020,1.017981941,0.805906553,0.979057592,0.8775007,1.037756783,0.977941176,0.971708147,1.071128177,0.94469914,1.057758266,1.036973878,1.057713408,0.881412024,1.034644613,0.964641638,1.108008934,0.93271719,0.863807374,0.929206436,1.010416667,0.908210761,1.005855856,0.975699761,0.916304018,0.843262777,0.878098611,0.992233897,0.955196757,1.062157221,1.044338876,0.946671213,1.040805297,0.982628986,0.9712313,0.935430464,0.923751687,0.972772277,0.825355757,0.830952381,1.000891266,,
03/03/2020,1.039516262,0.952051048,1.016042781,0.927517721,0.937342059,0.866365915,0.838441331,0.956981905,0.841674249,0.893774319,0.844819853,0.916804979,0.873383396,0.874918989,0.824016417,0.946148308,0.978596908,0.895470383,0.959441216,0.854639175,0.938294383,0.993730408,0.944556208,0.916611442,0.855026325,0.892042811,0.902946593,0.819552767,1.000860585,0.961713419,0.951102962,0.883422043,0.929287599,0.882701422,0.930088496,0.977355734,0.988549618,1.076802508,1.05635148,1.124666073,,
03/04/2020,0.988036671,0.655687476,0.831578947,0.921164968,0.834404811,0.489122888,0.877284595,0.781840885,0.721801802,0.823828182,0.7709255,0.7411179,0.851444949,0.613580247,0.806182911,0.880535687,0.836168489,0.548638132,0.870671724,0.492159228,0.557133494,0.876520955,0.952334299,0.81286902,0.796935415,0.773778473,0.758515195,0.836398109,0.73516767,0.908159243,0.861401653,0.91991183,0.879471891,0.767785235,0.721217888,0.784753363,0.863577864,0.922852984,0.917721519,0.756136184,,
03/05/2020,1.04523889,0.773656542,0.92721519,1.110695867,1.19742347,1.456825172,1.084821429,1.040383299,1.152271593,1.144970935,1.155514748,1.093129771,1.150070126,1.055130785,1.123775032,1.07466298,1.244853475,1.420212766,1.09450534,1.176470588,1.117647059,0.998971722,1.055374156,0.886006522,1.014375562,1.210337079,1.140360312,1.101078206,1.195906433,1.0078125,1.084294724,1.087220447,1.04826473,1.143356643,1.062005277,1.093333333,1.017138599,1.115141956,1.04729064,1.157068063,,
03/06/2020,1.002494134,1.505473764,1.051194539,1.084858681,1.124710278,1.207210133,1.083950617,1.050438596,1.126083189,1.148769231,1.122765197,1.114804469,1.075609756,1.324942792,1.158104265,1.074622065,0.988132296,1.287141074,1.010014765,1.4375,1.219298246,1.051466804,0.972070354,1.135352183,1.04428698,1.068510954,1.091841547,1.244199857,1.112958435,1.085271318,1.116328557,1.050690567,1.064829073,1.126911315,0.947826087,0.880662021,0.912087912,1.041442716,1.006585136,1.207239819,,
03/07/2020,1.046675196,1.075727182,1.071428571,0.974133118,1.119924951,0.822571967,0.845102506,0.936951983,0.89611389,0.922190974,0.972841472,0.939113004,0.93877551,0.93408175,0.918153544,0.959293625,1.066351644,0.996120272,0.902942859,1.08115942,0.964028777,1.047479197,0.964335542,0.906424993,0.944444444,0.996350999,0.995464853,1.017416577,1.003954306,1.03452381,1.008260262,1.050342609,0.977729573,0.993215739,0.981651376,1.023738872,1.069076305,1.022680972,1.045794393,0.98125937,,
03/08/2020,1.111740717,1.030536131,0.915151515,0.957781457,1.196753728,1.038266558,0.998502546,1.031639929,1.072992701,1.021638106,1.035464218,1.013607257,1.0352657,1.106317411,1.037172401,1.072698908,1.052621861,1.214216164,0.956004505,1.126005362,1.025373134,1.043925234,0.98960123,0.913835149,0.880287382,0.980641786,0.984597028,1.055869475,1.117724289,1.093977752,0.938492564,1.106909866,0.936252034,1.034153005,0.891855808,0.97294686,0.889556724,0.907038513,0.930294906,1.136745607,,
03/09/2020,0.980539483,0.997964261,1.119205298,1.105711056,1.10962708,1.101275791,1.061487702,1.090280778,1.026810724,1.075337598,1.046105208,0.981574098,1.087494167,1.086629526,1.145165449,1.027486911,1.035081565,0.917401764,0.910168618,1.236904762,0.983114993,0.951656222,0.981725146,0.924212774,1.054886758,1.082873911,1.002974551,1.040442737,1.006656617,0.984922861,1.096964545,1.013471253,1.104423381,1.046235139,1.001497006,0.996027805,1.015202703,1.111420205,0.972142171,0.999327957,,
03/10/2020,0.985744033,0.891885766,1.059171598,0.964223438,0.934976837,1.071796339,1.064424979,0.977812995,0.943491816,1.019828156,0.958361316,0.963797265,0.987770865,0.915662651,0.919768838,0.997593772,0.920860871,0.949300699,0.982121188,0.964388835,0.879774948,1.018344309,0.975846984,0.825409047,0.954545455,1.02561997,0.896199473,1.007259786,1.04356241,0.962264151,0.998163565,0.920128175,0.985695895,0.967171717,0.890881913,0.929212363,0.949251248,0.906072981,0.927865613,0.872898453,,
03/11/2020,0.998626647,1.010673443,1.083798883,1.032115241,0.977172182,1.035094742,1.129811521,0.999797407,1.019826518,1.091639663,1.107743518,1.181691708,1.087098175,1.104143337,1.011995104,1.035471056,1.135075451,1.044198895,0.950082372,1.155688623,1.013126893,1.125635104,0.999523106,0.979244403,1.022796353,0.996797438,0.990317441,0.998304127,1.003354454,0.976692564,1.003189256,1.130917064,1.008416776,1.031331593,1.134228188,1.045064378,1.103418054,0.934137831,0.990415335,0.942989214,,
03/12/2020,0.959251911,1.227558461,1.079896907,1.038185004,1.113183629,1.176743586,1.199953008,1.069503546,1.170919401,1.073735455,1.002925826,0.966564634,1.094905095,1.19979716,1.23560716,0.922307482,1.315337224,1.203703704,1.313161089,1.132124352,1.17076412,1.10545753,1.08912639,1.269349845,1.331847449,1.195180723,1.226361386,1.057568894,1.007800892,1.018560606,1.217752782,1.113708942,1.030939704,1.06835443,1.284023669,1.159137577,1.086576648,1.248249027,1.101075269,0.961601307,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
